"probeID" "Entrez"
"1553081_at" "1553081_at" "WFDC12"
"1553082_at" "1553082_at" "CRYGN"
"1553083_at" "1553083_at" NA
"1553084_at" "1553084_at" "STARD6"
"1553086_at" "1553086_at" "C11orf40"
"1553087_at" "1553087_at" "C18orf12"
"1553088_a_at" "1553088_a_at" "BCL2L11"
"1553089_a_at" "1553089_a_at" "WFDC2"
"1553093_a_at" "1553093_a_at" "DEFB119"
"1553094_at" "1553094_at" "TAC4"
"1553096_s_at" "1553096_s_at" "BCL2L11"
"1553099_at" "1553099_at" "TIGD1"
"1553101_a_at" "1553101_a_at" "ALKBH5"
"1553102_a_at" "1553102_a_at" "CCDC69"
"1553103_at" "1553103_at" "NFX1"
"1553105_s_at" "1553105_s_at" "DSG2"
"1553106_at" "1553106_at" "C5orf24"
"1553107_s_at" "1553107_s_at" "C5orf24"
"1553108_at" "1553108_at" "C5orf24"
"1553111_a_at" "1553111_a_at" "KBTBD6"
"1553112_s_at" "1553112_s_at" "CDK8"
"1553113_s_at" "1553113_s_at" "CDK8"
"1553114_a_at" "1553114_a_at" "PTK6"
"1553115_at" "1553115_at" "NKD1"
"1553117_a_at" "1553117_a_at" "STK38"
"1553118_at" "1553118_at" "THEM4"
"1553120_at" "1553120_at" "CLSPN"
"1553122_s_at" "1553122_s_at" "RBAK"
"1553123_at" "1553123_at" "WDR62"
"1553125_x_at" "1553125_x_at" "WDR62"
"1553126_a_at" "1553126_a_at" "SLC39A12"
"1553127_a_at" "1553127_a_at" "RNF168"
"1553129_at" "1553129_at" "SVEP1"
"1553130_at" "1553130_at" "PRO0461"
"1553131_a_at" "1553131_a_at" "GATA4"
"1553132_a_at" "1553132_a_at" "TC2N"
"1553133_at" "1553133_at" "C9orf72"
"1553134_s_at" "1553134_s_at" "C9orf72"
"1553136_at" "1553136_at" "KCTD18"
"1553137_s_at" "1553137_s_at" "KLF11"
"1553138_a_at" "1553138_a_at" "ANKLE1"
"1553139_s_at" "1553139_s_at" "PLXNA3"
"1553140_at" "1553140_at" "PELO"
"1553141_at" "1553141_at" "C13orf31"
"1553142_at" "1553142_at" "C13orf31"
"1553145_at" "1553145_at" "FLJ39653"
"1553146_at" "1553146_at" "C3orf30"
"1553147_at" "1553147_at" "RANBP3L"
"1553148_a_at" "1553148_a_at" "SNX13"
"1553150_at" "1553150_at" "KDM1B"
"1553151_at" "1553151_at" "ATP6V0D2"
"1553153_at" "1553153_at" "ATP6V0D2"
"1553155_x_at" "1553155_x_at" "ATP6V0D2"
"1553156_at" "1553156_at" "LHX4"
"1553157_at" "1553157_at" "LHX4"
"1553158_at" "1553158_at" "C3orf34"
"1553159_at" "1553159_at" "DNAH11"
"1553162_x_at" "1553162_x_at" "C19orf55"
"1553163_at" "1553163_at" "ADPRHL1"
"1553165_at" "1553165_at" "SYNRG"
"1553166_at" "1553166_at" "CDH24"
"1553167_a_at" "1553167_a_at" "SEPSECS"
"1553168_at" "1553168_at" "GRIK5"
"1553169_at" "1553169_at" "LRRN4"
"1553171_x_at" "1553171_x_at" "LRRN4"
"1553172_at" "1553172_at" "ZNF777"
"1553174_at" "1553174_at" "JPH2"
"1553175_s_at" "1553175_s_at" "PDE5A"
"1553176_at" "1553176_at" "SH2D1B"
"1553177_at" "1553177_at" "SH2D1B"
"1553178_a_at" "1553178_a_at" "SSTR3"
"1553179_at" "1553179_at" "ADAMTS19"
"1553180_at" "1553180_at" "ADAMTS19"
"1553181_at" "1553181_at" "DDX31"
"1553183_at" "1553183_at" "UMODL1"
"1553185_at" "1553185_at" "RASEF"
"1553186_x_at" "1553186_x_at" "RASEF"
"1553188_s_at" "1553188_s_at" "PARD3B"
"1553190_s_at" "1553190_s_at" "PARD3B"
"1553191_at" "1553191_at" "DST"
"1553192_at" "1553192_at" "ZNF441"
"1553193_at" "1553193_at" "ZNF441"
"1553194_at" "1553194_at" "NEGR1"
"1553196_a_at" "1553196_a_at" "FCRL3"
"1553197_at" "1553197_at" "DCAF4L2"
"1553199_at" "1553199_at" "DCAF4L2"
"1553202_at" "1553202_at" "STOX1"
"1553204_at" "1553204_at" "C20orf200"
"1553205_at" "1553205_at" "C20orf200"
"1553207_at" "1553207_at" "ARL10"
"1553208_s_at" "1553208_s_at" "ARL10"
"1553209_at" "1553209_at" "RNFT2"
"1553211_at" "1553211_at" "ANKFN1"
"1553212_at" "1553212_at" "KRT78"
"1553213_a_at" "1553213_a_at" "KRT78"
"1553214_a_at" "1553214_a_at" "CCDC7"
"1553215_s_at" "1553215_s_at" "CCDC7"
"1553216_at" "1553216_at" "ZNF41"
"1553217_s_at" "1553217_s_at" "ZNF41"
"1553218_a_at" "1553218_a_at" "ZNF512"
"1553219_a_at" "1553219_a_at" "AMMECR1"
"1553220_at" "1553220_at" "FAM117B"
"1553221_at" "1553221_at" "ZNF583"
"1553222_at" "1553222_at" "OXER1"
"1553224_at" "1553224_at" "LUZP1"
"1553225_s_at" "1553225_s_at" "ZNF75D"
"1553226_at" "1553226_at" "NCRNA00052"
"1553227_s_at" "1553227_s_at" "BRWD1"
"1553228_at" "1553228_at" "CCDC89"
"1553229_at" "1553229_at" "ZNF572"
"1553232_at" "1553232_at" "FAM82A1"
"1553234_at" "1553234_at" "ADAMTS18"
"1553235_at" "1553235_at" "PCDHAC1"
"1553237_x_at" "1553237_x_at" "PCDHAC1"
"1553238_a_at" "1553238_a_at" "HIPK4"
"1553239_at" "1553239_at" "FAM124A"
"1553241_at" "1553241_at" "NKAIN3"
"1553243_at" "1553243_at" "ITIH5"
"1553244_at" "1553244_at" "FANCB"
"1553246_a_at" "1553246_a_at" "SGK196"
"1553247_a_at" "1553247_a_at" "ZNF709"
"1553248_at" "1553248_at" "CCDC57"
"1553249_at" "1553249_at" "SMC1B"
"1553252_a_at" "1553252_a_at" "BRWD3"
"1553253_at" "1553253_at" "ASB16"
"1553254_at" "1553254_at" "MAGEE2"
"1553255_at" "1553255_at" "HERV-V1"
"1553257_at" "1553257_at" "GAL3ST3"
"1553258_at" "1553258_at" "FLJ30679"
"1553260_s_at" "1553260_s_at" "ALS2CR11"
"1553261_x_at" "1553261_x_at" "ALS2CR11"
"1553262_a_at" "1553262_a_at" "UTS2R"
"1553263_at" "1553263_at" "USH1G"
"1553264_a_at" "1553264_a_at" "SYN1"
"1553265_at" "1553265_at" "SLC23A3"
"1553266_at" "1553266_at" "CNOT6L"
"1553267_a_at" "1553267_a_at" "CNOT6L"
"1553268_at" "1553268_at" "RHBDL3"
"1553269_at" "1553269_at" NA
"1553271_at" "1553271_at" "DIP2B"
"1553272_at" "1553272_at" "SLC36A1"
"1553274_a_at" "1553274_a_at" "SNRNP48"
"1553275_s_at" "1553275_s_at" NA
"1553276_at" "1553276_at" "ZNF560"
"1553277_at" "1553277_at" "RTTN"
"1553279_at" "1553279_at" "BTNL9"
"1553280_at" "1553280_at" "PUS10"
"1553281_at" "1553281_at" "PLCXD2"
"1553282_at" "1553282_at" "C21orf128"
"1553284_s_at" "1553284_s_at" "LMLN"
"1553285_s_at" "1553285_s_at" "RAD9B"
"1553286_at" "1553286_at" "ZNF555"
"1553288_a_at" "1553288_a_at" "C7orf51"
"1553292_s_at" "1553292_s_at" "FLJ25006"
"1553293_at" "1553293_at" "MRGPRX3"
"1553295_at" "1553295_at" "ABCA13"
"1553296_at" "1553296_at" "GPR128"
"1553297_a_at" "1553297_a_at" "CSF3R"
"1553298_at" "1553298_at" "C17orf77"
"1553299_at" "1553299_at" "DUSP5P"
"1553300_a_at" "1553300_a_at" "DGKH"
"1553301_a_at" "1553301_a_at" "TMEM182"
"1553303_at" "1553303_at" "C16orf46"
"1553304_at" "1553304_at" "LSM14B"
"1553306_at" "1553306_at" "CASP8"
"1553310_at" "1553310_at" "PLB1"
"1553311_at" "1553311_at" "C20orf197"
"1553313_s_at" "1553313_s_at" "SLC5A3"
"1553314_a_at" "1553314_a_at" "KIF19"
"1553315_at" "1553315_at" "SLFNL1"
"1553316_at" "1553316_at" "GPR82"
"1553317_s_at" "1553317_s_at" "GPR82"
"1553318_at" "1553318_at" "RIBC1"
"1553319_at" "1553319_at" "OXGR1"
"1553320_s_at" "1553320_s_at" NA
"1553321_a_at" "1553321_a_at" "SULT1C4"
"1553322_s_at" "1553322_s_at" "TEAD1"
"1553323_a_at" "1553323_a_at" "CATSPER2"
"1553325_at" "1553325_at" "POU5F2"
"1553326_at" "1553326_at" "RXFP2"
"1553327_a_at" "1553327_a_at" "BEND7"
"1553328_a_at" "1553328_a_at" "SLC18A2"
"1553329_at" "1553329_at" "C7orf45"
"1553330_at" "1553330_at" "C7orf45"
"1553333_at" "1553333_at" "C1orf161"
"1553335_x_at" "1553335_x_at" "LOC285696"
"1553336_a_at" "1553336_a_at" "MIER3"
"1553338_at" "1553338_at" "C1orf55"
"1553340_s_at" "1553340_s_at" NA
"1553341_at" "1553341_at" "UROC1"
"1553344_at" "1553344_at" "PCDH15"
"1553346_a_at" "1553346_a_at" "TNRC6A"
"1553347_s_at" "1553347_s_at" "KCNA6"
"1553348_a_at" "1553348_a_at" "NFX1"
"1553349_at" "1553349_at" "ARID2"
"1553350_at" "1553350_at" "FAM123C"
"1553351_at" "1553351_at" "OTUD7A"
"1553352_x_at" "1553352_x_at" "ERVWE1"
"1553354_a_at" "1553354_a_at" "FLJ31958"
"1553355_at" "1553355_at" NA
"1553356_at" "1553356_at" NA
"1553357_at" "1553357_at" "LOC158696"
"1553359_at" "1553359_at" "FBXL18"
"1553361_x_at" "1553361_x_at" "FBXL18"
"1553362_at" "1553362_at" "DNAH6"
"1553363_at" "1553363_at" "C6orf195"
"1553364_at" "1553364_at" "PNPLA1"
"1553365_at" "1553365_at" "DEPDC4"
"1553366_s_at" "1553366_s_at" NA
"1553367_a_at" "1553367_a_at" "COX6B2"
"1553369_at" "1553369_at" "FAM129C"
"1553371_at" "1553371_at" "EPHA10"
"1553372_at" "1553372_at" "FLJ23865"
"1553373_at" "1553373_at" "WDR64"
"1553374_at" "1553374_at" "PRO2949"
"1553375_at" "1553375_at" "BTBD9"
"1553376_a_at" "1553376_a_at" "C1orf125"
"1553378_a_at" "1553378_a_at" "C17orf66"
"1553380_at" "1553380_at" "PARP15"
"1553383_at" "1553383_at" "FLJ32810"
"1553385_at" "1553385_at" "LOC84931"
"1553386_at" "1553386_at" "MFSD2A"
"1553387_at" "1553387_at" "ATM"
"1553388_at" "1553388_at" "FAM26D"
"1553389_at" "1553389_at" "NPHP3"
"1553390_at" "1553390_at" "ATG9B"
"1553391_at" "1553391_at" "CXorf58"
"1553392_at" "1553392_at" "EFCAB3"
"1553394_a_at" "1553394_a_at" "TFAP2B"
"1553395_a_at" "1553395_a_at" "CD200R1"
"1553396_a_at" "1553396_a_at" "CCDC13"
"1553397_at" "1553397_at" "CCDC13"
"1553398_at" "1553398_at" NA
"1553399_a_at" "1553399_a_at" "C17orf69"
"1553400_a_at" "1553400_a_at" "C17orf69"
"1553401_at" "1553401_at" "MRGPRX1"
"1553402_a_at" "1553402_a_at" "HFE"
"1553403_at" "1553403_at" "RLN3"
"1553405_a_at" "1553405_a_at" "CSMD1"
"1553407_at" "1553407_at" "MACF1"
"1553409_at" "1553409_at" "ADAMTS20"
"1553410_a_at" "1553410_a_at" "ABCC12"
"1553411_s_at" "1553411_s_at" "SALL3"
"1553412_at" "1553412_at" "AGBL4"
"1553413_at" "1553413_at" "FLJ13744"
"1553415_at" "1553415_at" "SLC17A8"
"1553417_at" "1553417_at" "C11orf44"
"1553418_a_at" "1553418_a_at" "CNTNAP5"
"1553420_at" "1553420_at" "FLJ32063"
"1553422_s_at" "1553422_s_at" "A2BP1"
"1553423_a_at" "1553423_a_at" "SLFN13"
"1553424_at" "1553424_at" "C12orf40"
"1553425_at" "1553425_at" "WDR65"
"1553426_at" "1553426_at" "FLJ37543"
"1553427_at" "1553427_at" "ADAMTS15"
"1553428_at" "1553428_at" "RP3-398D13.1"
"1553429_at" "1553429_at" "FLJ31713"
"1553430_a_at" "1553430_a_at" "EDARADD"
"1553432_s_at" "1553432_s_at" NA
"1553433_at" "1553433_at" "C9orf93"
"1553434_at" "1553434_at" "CYP4Z2P"
"1553435_at" "1553435_at" "C18orf15"
"1553436_at" "1553436_at" "MUC19"
"1553437_at" "1553437_at" "KLHDC7A"
"1553438_at" "1553438_at" "C11orf72"
"1553439_at" "1553439_at" NA
"1553440_at" "1553440_at" "C18orf16"
"1553441_at" "1553441_at" "CNTNAP4"
"1553442_a_at" "1553442_a_at" "CNTNAP4"
"1553443_at" "1553443_at" "C8orf54"
"1553444_a_at" "1553444_a_at" "C1orf127"
"1553446_at" "1553446_at" "FLJ37396"
"1553447_at" "1553447_at" "AGBL1"
"1553448_at" "1553448_at" "FLJ34503"
"1553449_at" "1553449_at" "C16orf81"
"1553450_s_at" "1553450_s_at" "C16orf81"
"1553451_at" "1553451_at" "CCDC79"
"1553452_at" "1553452_at" "MYO1H"
"1553453_at" "1553453_at" "ASB14"
"1553454_at" "1553454_at" "RPTN"
"1553456_at" "1553456_at" NA
"1553457_at" "1553457_at" "CXorf62"
"1553458_at" "1553458_at" "C10orf72"
"1553459_at" "1553459_at" "CCDC150"
"1553460_at" "1553460_at" "C2orf61"
"1553461_at" "1553461_at" "FAM9B"
"1553462_at" "1553462_at" NA
"1553464_at" "1553464_at" "FLJ40288"
"1553465_a_at" "1553465_a_at" "CES7"
"1553466_at" "1553466_at" "CXorf59"
"1553467_at" "1553467_at" "FLJ32742"
"1553468_at" "1553468_at" NA
"1553470_at" "1553470_at" "DNAH17"
"1553471_at" "1553471_at" "AMAC1"
"1553472_at" "1553472_at" "FLJ32955"
"1553474_at" "1553474_at" "POTED"
"1553475_at" "1553475_at" "PRO1483"
"1553478_at" "1553478_at" "PRR10"
"1553479_at" "1553479_at" "TMEM145"
"1553482_at" "1553482_at" "C15orf32"
"1553483_at" "1553483_at" "TSGA10IP"
"1553484_at" "1553484_at" "C12orf67"
"1553485_at" "1553485_at" "CCDC140"
"1553486_a_at" "1553486_a_at" "C17orf78"
"1553488_at" "1553488_at" "TEKT5"
"1553489_a_at" "1553489_a_at" "TEKT5"
"1553491_at" "1553491_at" "KSR2"
"1553492_a_at" "1553492_a_at" "PAX1"
"1553493_a_at" "1553493_a_at" "TDH"
"1553494_at" "1553494_at" "TDH"
"1553497_at" "1553497_at" "C12orf37"
"1553498_at" "1553498_at" NA
"1553499_s_at" "1553499_s_at" "SERPINA9"
"1553500_at" "1553500_at" "FBXL21"
"1553502_a_at" "1553502_a_at" NA
"1553504_at" "1553504_at" "MRGPRX4"
"1553505_at" "1553505_at" "A2ML1"
"1553506_at" "1553506_at" "CPO"
"1553507_a_at" "1553507_a_at" "GPR6"
"1553508_at" "1553508_at" "MDS2"
"1553510_s_at" "1553510_s_at" "RQCD1"
"1553511_at" "1553511_at" "GJD3"
"1553512_at" "1553512_at" "HOXC12"
"1553513_at" "1553513_at" "VNN3"
"1553514_a_at" "1553514_a_at" "VNN3"
"1553515_at" "1553515_at" "MYEOV2"
"1553517_at" "1553517_at" "FERD3L"
"1553518_at" "1553518_at" "DEFT1P"
"1553519_at" "1553519_at" "C21orf94"
"1553521_at" "1553521_at" NA
"1553523_at" "1553523_at" "NLRP14"
"1553524_at" "1553524_at" "DGKB"
"1553525_at" "1553525_at" "NLRP13"
"1553526_at" "1553526_at" "NLRP8"
"1553527_at" "1553527_at" "NLRP9"
"1553528_a_at" "1553528_a_at" "TAF5"
"1553529_at" "1553529_at" "TAS1R2"
"1553530_a_at" "1553530_a_at" "ITGB1"
"1553531_at" "1553531_at" "PCSK6"
"1553532_a_at" "1553532_a_at" "ZNF341"
"1553533_at" "1553533_at" "JPH1"
"1553534_at" "1553534_at" "NLRP10"
"1553535_a_at" "1553535_a_at" "RANGAP1"
"1553536_at" "1553536_at" "MBNL2"
"1553537_at" "1553537_at" "KRT73"
"1553538_s_at" "1553538_s_at" NA
"1553539_at" "1553539_at" "KRT74"
"1553540_a_at" "1553540_a_at" "SLC29A2"
"1553541_at" "1553541_at" "LMX1A"
"1553542_at" "1553542_at" "CCDC125"
"1553544_at" "1553544_at" "GPR101"
"1553545_at" "1553545_at" "ILDR1"
"1553546_at" "1553546_at" "PRO2012"
"1553547_at" "1553547_at" NA
"1553549_at" "1553549_at" "VN1R2"
"1553550_at" "1553550_at" "VN1R5"
"1553551_s_at" "1553551_s_at" "LOC100131754"
"1553552_at" "1553552_at" "TAAR8"
"1553553_at" "1553553_at" "TAS2R39"
"1553555_at" "1553555_at" "TAS2R38"
"1553556_at" "1553556_at" "TAS2R40"
"1553558_at" "1553558_at" "TAS2R41"
"1553559_at" "1553559_at" "TMEM171"
"1553560_at" "1553560_at" "VN1R4"
"1553561_at" "1553561_at" "TAS2R50"
"1553562_at" "1553562_at" NA
"1553564_at" "1553564_at" "MACROD2"
"1553565_s_at" "1553565_s_at" "DDAH1"
"1553566_at" "1553566_at" "C12orf53"
"1553567_s_at" "1553567_s_at" "LOC100133315"
"1553568_a_at" "1553568_a_at" "HIST1H1T"
"1553569_at" "1553569_at" "ZFYVE20"
"1553570_x_at" "1553570_x_at" "ZFYVE20"
"1553572_a_at" "1553572_a_at" "CYGB"
"1553573_s_at" "1553573_s_at" "EFNA2"
"1553574_at" "1553574_at" "IFNE"
"1553575_at" "1553575_at" NA
"1553579_a_at" "1553579_a_at" NA
"1553581_s_at" "1553581_s_at" "SFRS12IP1"
"1553582_a_at" "1553582_a_at" NA
"1553583_a_at" "1553583_a_at" "THRSP"
"1553584_at" "1553584_at" "CXorf36"
"1553585_a_at" "1553585_a_at" "MAGEA5"
"1553586_at" "1553586_at" "NCRNA00095"
"1553587_a_at" "1553587_a_at" "POLE4"
"1553588_at" "1553588_at" "SH3KBP1"
"1553589_a_at" "1553589_a_at" "PDZK1IP1"
"1553590_at" "1553590_at" "FAM27E3"
"1553591_at" "1553591_at" "LOC100293142"
"1553592_x_at" "1553592_x_at" "LOC100293142"
"1553593_a_at" "1553593_a_at" "TAL2"
"1553594_a_at" "1553594_a_at" NA
"1553599_a_at" "1553599_a_at" "SYCP3"
"1553600_at" "1553600_at" "TMIE"
"1553601_a_at" "1553601_a_at" "TMIE"
"1553602_at" "1553602_at" "MUCL1"
"1553603_s_at" "1553603_s_at" "ATL2"
"1553604_at" "1553604_at" "ABCA13"
"1553605_a_at" "1553605_a_at" "ABCA13"
"1553607_at" "1553607_at" "NCRNA00189"
"1553608_a_at" "1553608_a_at" "NCRNA00189"
"1553611_s_at" "1553611_s_at" "KLHL35"
"1553612_at" "1553612_at" "ZNF354B"
"1553613_s_at" "1553613_s_at" "FOXC1"
"1553614_a_at" "1553614_a_at" "FLJ25694"
"1553618_at" "1553618_at" NA
"1553619_a_at" "1553619_a_at" NA
"1553620_at" "1553620_at" "TRIM42"
"1553622_a_at" "1553622_a_at" "FSIP1"
"1553623_at" "1553623_at" "MGC15705"
"1553625_at" "1553625_at" "FAM98B"
"1553626_a_at" "1553626_a_at" "C17orf57"
"1553627_s_at" "1553627_s_at" "C17orf57"
"1553629_a_at" "1553629_a_at" "FAM71B"
"1553630_at" "1553630_at" "C10orf107"
"1553633_s_at" "1553633_s_at" "NHEDC1"
"1553634_a_at" "1553634_a_at" "FLJ40852"
"1553635_s_at" "1553635_s_at" "TCTEX1D1"
"1553636_at" "1553636_at" "TMCO5A"
"1553637_s_at" "1553637_s_at" "TMCO5A"
"1553639_a_at" "1553639_a_at" "PPARGC1B"
"1553640_at" "1553640_at" "XKR6"
"1553641_a_at" "1553641_a_at" "TSGA13"
"1553642_at" "1553642_at" "C9orf163"
"1553644_at" "1553644_at" "C14orf49"
"1553645_at" "1553645_at" "CCDC141"
"1553646_at" "1553646_at" "HDX"
"1553647_at" "1553647_at" "CDYL2"
"1553651_at" "1553651_at" "C18orf54"
"1553652_a_at" "1553652_a_at" "C18orf54"
"1553654_at" "1553654_at" "SYT14"
"1553655_at" "1553655_at" "CDC20B"
"1553656_at" "1553656_at" "TECTB"
"1553657_at" "1553657_at" "VWA3A"
"1553658_at" "1553658_at" "LOC150197"
"1553660_at" "1553660_at" "HUS1B"
"1553661_a_at" "1553661_a_at" "HUS1B"
"1553663_a_at" "1553663_a_at" "NPB"
"1553666_at" "1553666_at" "CCDC34"
"1553668_at" "1553668_at" "LRCH3"
"1553670_at" "1553670_at" "INTS4"
"1553672_at" "1553672_at" "ENAH"
"1553673_at" "1553673_at" "STK35"
"1553674_at" "1553674_at" "LRRIQ3"
"1553675_at" "1553675_at" "KLC4"
"1553677_a_at" "1553677_a_at" "TIPRL"
"1553678_a_at" "1553678_a_at" "ITGB1"
"1553679_s_at" "1553679_s_at" "VKORC1L1"
"1553681_a_at" "1553681_a_at" "PRF1"
"1553682_at" "1553682_at" "FBXL14"
"1553683_s_at" "1553683_s_at" "FBXL14"
"1553684_at" "1553684_at" "PPIL6"
"1553685_s_at" "1553685_s_at" "SP1"
"1553686_at" "1553686_at" "C18orf25"
"1553688_at" "1553688_at" "METTL6"
"1553689_s_at" "1553689_s_at" "METTL6"
"1553690_at" "1553690_at" "SGOL1"
"1553691_at" "1553691_at" "B3GALNT2"
"1553693_s_at" "1553693_s_at" "CBR4"
"1553694_a_at" "1553694_a_at" "PIK3C2A"
"1553695_a_at" "1553695_a_at" "NLRX1"
"1553696_s_at" "1553696_s_at" "ZNF569"
"1553697_at" "1553697_at" "C1orf96"
"1553698_a_at" "1553698_a_at" "C1orf96"
"1553701_a_at" "1553701_a_at" "DUSP18"
"1553702_at" "1553702_at" "ZNF697"
"1553703_at" "1553703_at" "ZNF791"
"1553704_x_at" "1553704_x_at" "ZNF791"
"1553705_a_at" "1553705_a_at" "CHRM3"
"1553706_at" "1553706_at" "HTRA4"
"1553708_at" "1553708_at" "MGC16075"
"1553709_a_at" "1553709_a_at" "PRPF38A"
"1553710_at" "1553710_at" "C4orf39"
"1553711_a_at" "1553711_a_at" "C4orf39"
"1553713_a_at" "1553713_a_at" "RHEBL1"
"1553715_s_at" "1553715_s_at" "FAM195A"
"1553717_at" "1553717_at" "KCTD7"
"1553718_at" "1553718_at" "ZNF548"
"1553719_s_at" "1553719_s_at" "ZNF548"
"1553720_a_at" "1553720_a_at" "FAM123A"
"1553721_at" "1553721_at" "RNF152"
"1553722_s_at" "1553722_s_at" "RNF152"
"1553723_at" "1553723_at" "GPR97"
"1553725_s_at" "1553725_s_at" "ZNF644"
"1553726_s_at" "1553726_s_at" "C6orf170"
"1553727_at" "1553727_at" "B4GALNT3"
"1553728_at" "1553728_at" "LRRC43"
"1553729_s_at" "1553729_s_at" "LRRC43"
"1553730_x_at" "1553730_x_at" "LRRC43"
"1553732_s_at" "1553732_s_at" "CCDC123"
"1553734_at" "1553734_at" "AK7"
"1553736_at" "1553736_at" "ZFC3H1"
"1553739_at" "1553739_at" "IRAK2"
"1553740_a_at" "1553740_a_at" "IRAK2"
"1553741_at" "1553741_at" "C1orf211"
"1553743_at" "1553743_at" "FAM119A"
"1553746_a_at" "1553746_a_at" "C12orf64"
"1553747_at" "1553747_at" "MGC16025"
"1553749_at" "1553749_at" "FAM76B"
"1553750_a_at" "1553750_a_at" "FAM76B"
"1553752_at" "1553752_at" "C20orf165"
"1553755_at" "1553755_at" "NXNL1"
"1553756_at" "1553756_at" "C9orf70"
"1553757_at" "1553757_at" "IQCG"
"1553759_at" "1553759_at" "MCM9"
"1553761_at" "1553761_at" "C22orf30"
"1553764_a_at" "1553764_a_at" "JUB"
"1553765_a_at" "1553765_a_at" "KLHL32"
"1553768_a_at" "1553768_a_at" "DCBLD1"
"1553769_at" "1553769_at" "SLAMF9"
"1553770_a_at" "1553770_a_at" "SLAMF9"
"1553772_at" "1553772_at" "GK5"
"1553775_at" "1553775_at" "FLJ31715"
"1553776_at" "1553776_at" "UBE2U"
"1553778_at" "1553778_at" "WBSCR27"
"1553780_at" "1553780_at" "MGC23270"
"1553781_at" "1553781_at" "ZC3HAV1L"
"1553785_at" "1553785_at" "RASGEF1B"
"1553787_at" "1553787_at" "C11orf45"
"1553789_a_at" "1553789_a_at" "C21orf58"
"1553792_at" "1553792_at" "KIAA1109"
"1553793_a_at" "1553793_a_at" "KIAA1109"
"1553794_at" "1553794_at" "STOML3"
"1553796_at" "1553796_at" "LOC150622"
"1553797_a_at" "1553797_a_at" "LOC150622"
"1553798_a_at" "1553798_a_at" "FBXL13"
"1553799_at" "1553799_at" "C15orf33"
"1553801_a_at" "1553801_a_at" "C14orf126"
"1553802_a_at" "1553802_a_at" "SOX3"
"1553803_at" "1553803_at" "C17orf46"
"1553804_a_at" "1553804_a_at" "C17orf46"
"1553805_at" "1553805_at" "C3orf49"
"1553808_a_at" "1553808_a_at" "NKX2-3"
"1553809_a_at" "1553809_a_at" "C9orf71"
"1553810_a_at" "1553810_a_at" "KIAA1524"
"1553811_at" "1553811_at" "MGC14436"
"1553812_at" "1553812_at" "TLE6"
"1553813_s_at" "1553813_s_at" "TLE6"
"1553815_a_at" "1553815_a_at" "TCEANC"
"1553817_at" "1553817_at" NA
"1553818_x_at" "1553818_x_at" NA
"1553821_at" "1553821_at" "C12orf51"
"1553822_at" "1553822_at" "RTP1"
"1553823_a_at" "1553823_a_at" "RTP1"
"1553826_a_at" "1553826_a_at" "C16orf11"
"1553828_at" "1553828_at" "FAM55A"
"1553829_at" "1553829_at" "C2orf58"
"1553830_s_at" "1553830_s_at" NA
"1553831_at" "1553831_at" "APOBEC3D"
"1553832_at" "1553832_at" "C21orf93"
"1553834_at" "1553834_at" "COL29A1"
"1553835_a_at" "1553835_a_at" "COL29A1"
"1553837_at" "1553837_at" NA
"1553838_at" "1553838_at" "C4orf45"
"1553839_at" "1553839_at" "CCDC149"
"1553840_a_at" "1553840_a_at" "CCDC149"
"1553842_at" "1553842_at" "BEND2"
"1553843_at" "1553843_at" "C10orf67"
"1553844_a_at" "1553844_a_at" "C10orf67"
"1553845_x_at" "1553845_x_at" "C10orf67"
"1553846_at" "1553846_at" "SPERT"
"1553847_a_at" "1553847_a_at" "SPERT"
"1553849_at" "1553849_at" "CCDC26"
"1553850_at" "1553850_at" "C21orf88"
"1553851_at" "1553851_at" "SPIC"
"1553852_at" "1553852_at" "VPS13B"
"1553856_s_at" "1553856_s_at" "P2RY10"
"1553857_at" "1553857_at" "IGSF22"
"1553858_at" "1553858_at" "ZBTB3"
"1553859_at" "1553859_at" "TPH1"
"1553860_at" "1553860_at" "DCST1"
"1553861_at" "1553861_at" "TCP11L2"
"1553863_at" "1553863_at" "WDFY4"
"1553864_at" "1553864_at" "GPR26"
"1553865_a_at" "1553865_a_at" "GPR26"
"1553868_a_at" "1553868_a_at" "C5orf36"
"1553869_at" "1553869_at" "SESN3"
"1553871_at" "1553871_at" "C19orf34"
"1553872_at" "1553872_at" "C17orf103"
"1553873_at" "1553873_at" "KLHL34"
"1553874_a_at" "1553874_a_at" "ZSCAN10"
"1553875_s_at" "1553875_s_at" "ZSCAN10"
"1553876_at" "1553876_at" "SAMD3"
"1553878_at" "1553878_at" "GOT1L1"
"1553879_a_at" "1553879_a_at" "GOT1L1"
"1553880_at" "1553880_at" "C10orf91"
"1553881_at" "1553881_at" "MGC16142"
"1553882_at" "1553882_at" NA
"1553883_at" "1553883_at" "ZNF99"
"1553885_x_at" "1553885_x_at" "ZNF99"
"1553886_at" "1553886_at" "CCDC108"
"1553887_at" "1553887_at" "C19orf75"
"1553888_at" "1553888_at" "LDHAL6A"
"1553889_at" "1553889_at" "MRGPRX2"
"1553890_s_at" "1553890_s_at" "NTN5"
"1553891_at" "1553891_at" "KLF17"
"1553893_at" "1553893_at" "CCDC105"
"1553894_at" "1553894_at" "CCDC122"
"1553895_at" "1553895_at" "C11orf42"
"1553898_a_at" "1553898_a_at" "DKFZp434L192"
